,datetime,link,lanes,limit,length,bump,camera,CONV,KINDER,TRAVEL,SCHOOL,BROKER,label
8692,2020-06-16 7:10,1140060800,2,2,197.3422,0,0,0,0,0,0,0,1
8694,2020-06-16 7:15,1130004402,0,3,355.963,0,0,0,0,0,0,0,1
8694,2020-06-16 7:15,1130004402,0,3,355.963,0,0,0,0,0,0,0,1
8698,2020-06-16 7:25,1220000502,3,4,612.1552,0,0,0,0,0,0,0,1
8698,2020-06-16 7:25,1220000502,3,4,612.1552,0,0,0,0,0,0,0,1
8700,2020-06-16 7:40,1150437000,3,3,441.8309,1,0,1,1,0,0,0,1
8700,2020-06-16 7:40,1150437000,3,3,441.8309,1,0,1,1,0,0,0,1
8700,2020-06-16 7:40,1150437000,3,3,441.8309,1,0,1,1,0,0,0,1
8705,2020-06-16 7:45,1230012002,1,1,281.1451,1,0,1,1,1,0,1,1
8705,2020-06-16 7:45,1230012002,1,1,281.1451,1,0,1,1,1,0,1,1
8707,2020-06-16 7:50,1190000200,4,3,2980.6295,0,0,1,1,1,1,1,1
8707,2020-06-16 7:50,1190000200,4,3,2980.6295,0,0,1,1,1,1,1,1
8709,2020-06-16 7:55,1180033301,3,1,215.4292,0,0,0,0,1,0,1,1
8709,2020-06-16 7:55,1180033301,3,1,215.4292,0,0,0,0,1,0,1,1
8711,2020-06-16 8:00,1020013102,2,5,30.0022,0,0,1,0,0,0,1,1
8711,2020-06-16 8:00,1020013102,2,5,30.0022,0,0,1,0,0,0,1,1
8711,2020-06-16 8:00,1020013102,2,5,30.0022,0,0,1,0,0,0,1,1
8714,2020-06-16 8:10,1120001400,1,4,2070.0327,0,0,1,1,1,1,1,1
8714,2020-06-16 8:10,1120001400,1,4,2070.0327,0,0,1,1,1,1,1,1
8716,2020-06-16 8:35,1160040500,0,2,403.6323,1,0,1,1,0,0,1,1
8716,2020-06-16 8:35,1160040500,0,2,403.6323,1,0,1,1,0,0,1,1
8718,2020-06-16 8:45,1030002400,0,4,1550.8869,0,0,1,1,1,1,1,1
8718,2020-06-16 8:45,1030002400,0,4,1550.8869,0,0,1,1,1,1,1,1
8720,2020-06-16 9:00,1120004402,3,1,152.3047,0,0,0,0,0,0,0,1
8720,2020-06-16 9:00,1120004402,3,1,152.3047,0,0,0,0,0,0,0,1
8720,2020-06-16 9:00,1120004402,3,1,152.3047,0,0,0,0,0,0,0,1
8720,2020-06-16 9:00,1120004402,3,1,152.3047,0,0,0,0,0,0,0,1
8726,2020-06-16 10:00,1090006602,1,1,83.3867,0,0,0,0,0,0,0,1
8727,2020-06-16 10:05,1090002700,0,2,436.7394,0,0,0,1,1,0,0,1
8727,2020-06-16 10:05,1090002700,0,2,436.7394,0,0,0,1,1,0,0,1
8729,2020-06-16 10:25,1070006801,0,1,247.0195,0,0,1,0,1,0,1,1
8730,2020-06-16 11:15,1070011201,1,1,283.6538,0,0,1,0,0,0,1,1
8731,2020-06-16 11:20,1070009302,1,1,151.994,0,0,1,0,1,0,0,1
8731,2020-06-16 11:20,1070009302,1,1,151.994,0,0,1,0,1,0,0,1
8733,2020-06-16 11:30,1040000502,3,3,453.9201,0,0,0,0,1,0,0,1
8733,2020-06-16 11:30,1040000502,3,3,453.9201,0,0,0,0,1,0,0,1
8737,2020-06-16 11:40,1030021300,2,2,268.9175,0,0,0,0,0,0,0,1
8737,2020-06-16 11:40,1030021300,2,2,268.9175,0,0,0,0,0,0,0,1
8739,2020-06-16 12:00,1180001501,3,1,293.9706,0,0,0,0,0,0,0,1
8739,2020-06-16 12:00,1180001501,3,1,293.9706,0,0,0,0,0,0,0,1
8741,2020-06-16 12:40,1070000300,1,4,2541.5297,1,0,1,1,1,1,1,1
8741,2020-06-16 12:40,1070000300,1,4,2541.5297,1,0,1,1,1,1,1,1
8743,2020-06-16 12:55,1210060300,2,0,783.8639,0,0,0,0,1,0,0,1
8743,2020-06-16 12:55,1210060300,2,0,783.8639,0,0,0,0,1,0,0,1
8745,2020-06-16 13:00,1210013703,3,1,171.3109,0,0,1,0,1,0,1,1
8745,2020-06-16 13:00,1210013703,3,1,171.3109,0,0,1,0,1,0,1,1
8751,2020-06-16 14:00,1220003000,1,3,1897.0993,0,0,1,1,1,1,1,1
8751,2020-06-16 14:00,1220003000,1,3,1897.0993,0,0,1,1,1,1,1,1
8753,2020-06-16 14:10,1020006602,0,1,655.8374,1,0,1,0,0,0,1,1
8753,2020-06-16 14:10,1020006602,0,1,655.8374,1,0,1,0,0,0,1,1
8757,2020-06-16 15:05,1240042400,2,2,275.7274,1,0,0,0,0,0,0,1
8757,2020-06-16 15:05,1240042400,2,2,275.7274,1,0,0,0,0,0,0,1
8759,2020-06-16 15:10,1180102300,0,2,65.2126,0,0,0,0,0,0,0,1
8759,2020-06-16 15:10,1180102300,0,2,65.2126,0,0,0,0,0,0,0,1
8761,2020-06-16 16:45,1210004600,3,3,989.9802,0,0,0,0,1,0,0,1
8761,2020-06-16 16:45,1210004600,3,3,989.9802,0,0,0,0,1,0,0,1
8763,2020-06-16 16:55,1040000201,3,3,1827.6531,1,0,1,1,1,1,1,1
8763,2020-06-16 16:55,1040000201,3,3,1827.6531,1,0,1,1,1,1,1,1
8765,2020-06-16 17:20,1020008501,1,1,292.8491,0,0,0,0,0,0,0,1
8765,2020-06-16 17:20,1020008501,1,1,292.8491,0,0,0,0,0,0,0,1
8767,2020-06-16 18:30,1050011302,0,1,174.6277,0,0,1,0,0,0,0,1
8767,2020-06-16 18:30,1050011302,0,1,174.6277,0,0,1,0,0,0,0,1
8769,2020-06-16 19:00,1190000101,3,3,2893.6718,0,0,1,1,1,1,1,1
8769,2020-06-16 19:00,1190000101,3,3,2893.6718,0,0,1,1,1,1,1,1
8771,2020-06-16 21:10,1120001400,1,4,2070.0327,0,0,1,1,1,1,1,1
8771,2020-06-16 21:10,1120001400,1,4,2070.0327,0,0,1,1,1,1,1,1
8773,2020-06-16 21:30,1210021804,3,5,406.4918,0,1,1,0,1,0,1,1
8773,2020-06-16 21:30,1210021804,3,5,406.4918,0,1,1,0,1,0,1,1
8775,2020-06-17 7:15,1210022601,1,1,277.2025,0,0,0,0,0,0,0,1
8775,2020-06-17 7:15,1210022601,1,1,277.2025,0,0,0,0,0,0,0,1
8777,2020-06-17 7:25,1210021705,3,1,154.6305,0,0,1,0,0,0,1,1
8777,2020-06-17 7:25,1210021705,3,1,154.6305,0,0,1,0,0,0,1,1
8777,2020-06-17 7:25,1210021705,3,1,154.6305,0,0,1,0,0,0,1,1
8777,2020-06-17 7:25,1210021705,3,1,154.6305,0,0,1,0,0,0,1,1
8783,2020-06-17 8:55,1160006902,0,1,119.9848,0,0,0,0,0,0,0,1
8783,2020-06-17 8:55,1160006902,0,1,119.9848,0,0,0,0,0,0,0,1
8787,2020-06-17 9:45,1030002400,0,4,1550.8869,0,0,1,1,1,1,1,1
8787,2020-06-17 9:45,1030002400,0,4,1550.8869,0,0,1,1,1,1,1,1
8789,2020-06-17 10:15,1210016203,3,1,230.5066,0,0,1,0,1,0,0,1
8789,2020-06-17 10:15,1210016203,3,1,230.5066,0,0,1,0,1,0,0,1
8793,2020-06-17 10:50,1160034700,0,0,500.8016,1,0,1,0,0,0,0,1
8793,2020-06-17 10:50,1160034700,0,0,500.8016,1,0,1,0,0,0,0,1
8795,2020-06-17 11:00,1070042800,1,5,167.4161,0,0,1,0,1,0,1,1
8795,2020-06-17 11:00,1070042800,1,5,167.4161,0,0,1,0,1,0,1,1
8797,2020-06-17 11:30,1120010604,1,1,1142.3341,1,0,1,1,0,1,1,1
8797,2020-06-17 11:30,1120010604,1,1,1142.3341,1,0,1,1,0,1,1,1
8799,2020-06-17 12:50,1010011602,1,1,155.311,0,0,0,0,0,1,0,1
8799,2020-06-17 12:50,1010011602,1,1,155.311,0,0,0,0,0,1,0,1
8801,2020-06-17 13:15,1210013203,3,1,336.4448,0,0,0,0,1,0,1,1
8801,2020-06-17 13:15,1210013203,3,1,336.4448,0,0,0,0,1,0,1,1
8803,2020-06-17 13:25,1020000403,3,1,551.1068,0,0,0,0,1,0,0,1
8803,2020-06-17 13:25,1020000403,3,1,551.1068,0,0,0,0,1,0,0,1
8803,2020-06-17 13:25,1020000403,3,1,551.1068,0,0,0,0,1,0,0,1
8803,2020-06-17 13:25,1020000403,3,1,551.1068,0,0,0,0,1,0,0,1
8807,2020-06-17 13:30,1130000901,3,3,1314.052,0,0,0,0,0,0,0,1
8807,2020-06-17 13:30,1130000901,3,3,1314.052,0,0,0,0,0,0,0,1
8809,2020-06-17 14:15,1210018403,3,5,383.6797,0,1,1,0,1,0,1,1
8809,2020-06-17 14:15,1210018403,3,5,383.6797,0,1,1,0,1,0,1,1
8811,2020-06-17 14:40,1030001200,3,3,1098.7523,0,0,1,1,1,0,1,1
8811,2020-06-17 14:40,1030001200,3,3,1098.7523,0,0,1,1,1,0,1,1
8813,2020-06-17 15:10,1130063800,2,0,127.1653,0,0,0,0,0,0,0,1
8813,2020-06-17 15:10,1130063800,2,0,127.1653,0,0,0,0,0,0,0,1
8815,2020-06-17 15:15,1020001302,3,3,380.7077,1,0,0,0,0,0,0,1
8815,2020-06-17 15:15,1020001302,3,3,380.7077,1,0,0,0,0,0,0,1
8819,2020-06-17 15:55,1040021500,2,0,138.0133,0,0,0,0,0,0,0,1
8819,2020-06-17 15:55,1040021500,2,0,138.0133,0,0,0,0,0,0,0,1
8823,2020-06-17 16:10,1000002201,1,1,610.9803,1,1,1,0,1,0,1,1
8823,2020-06-17 16:10,1000002201,1,1,610.9803,1,1,1,0,1,0,1,1
8825,2020-06-17 16:25,1190000200,4,3,2980.6295,0,0,1,1,1,1,1,1
8825,2020-06-17 16:25,1190000200,4,3,2980.6295,0,0,1,1,1,1,1,1
8827,2020-06-17 17:05,1130093401,2,2,711.1309915,0,0,0,0,0,0,0,1
8827,2020-06-17 17:05,1130093401,2,2,711.1309915,0,0,0,0,0,0,0,1
8831,2020-06-17 17:10,1150057000,2,2,408.9617,0,0,1,1,0,0,0,1
8831,2020-06-17 17:10,1150057000,2,2,408.9617,0,0,1,1,0,0,0,1
8833,2020-06-17 17:25,1210066300,2,2,459.603,0,0,0,0,0,0,0,1
8833,2020-06-17 17:25,1210066300,2,2,459.603,0,0,0,0,0,0,0,1
8835,2020-06-17 18:20,1130004800,1,3,904.3877,0,0,1,1,1,0,1,1
8835,2020-06-17 18:20,1130004800,1,3,904.3877,0,0,1,1,1,0,1,1
8837,2020-06-17 18:45,1220001803,1,3,1227.73,0,0,1,1,1,0,1,1
8837,2020-06-17 18:45,1220001803,1,3,1227.73,0,0,1,1,1,0,1,1
8839,2020-06-17 19:00,1050000200,2,1,466.9142,0,0,0,1,1,0,0,1
8839,2020-06-17 19:00,1050000200,2,1,466.9142,0,0,0,1,1,0,0,1
8841,2020-06-17 19:50,1070000400,1,4,2412.8263,1,1,1,1,1,1,1,1
8841,2020-06-17 19:50,1070000400,1,4,2412.8263,1,1,1,1,1,1,1,1
8843,2020-06-17 21:30,1210004100,3,3,1822.4928,0,0,1,1,1,1,1,1
8843,2020-06-17 21:30,1210004100,3,3,1822.4928,0,0,1,1,1,1,1,1
8847,2020-06-18 9:05,1070010902,2,0,128.8353,0,0,1,0,0,0,1,1
8850,2020-06-18 9:15,1160001301,1,1,635.6794,1,1,1,1,1,0,1,1
8850,2020-06-18 9:15,1160001301,1,1,635.6794,1,1,1,1,1,0,1,1
8852,2020-06-18 9:25,1030000500,4,3,431.8115,0,0,0,0,0,0,0,1
8852,2020-06-18 9:25,1030000500,4,3,431.8115,0,0,0,0,0,0,0,1
8854,2020-06-18 9:35,1130006202,4,1,430.671,0,0,1,0,1,0,0,1
8854,2020-06-18 9:35,1130006202,4,1,430.671,0,0,1,0,1,0,0,1
8856,2020-06-18 9:40,1220030601,4,1,128.9477,0,0,1,0,1,0,1,1
8856,2020-06-18 9:40,1220030601,4,1,128.9477,0,0,1,0,1,0,1,1
8860,2020-06-18 9:45,1120010502,1,1,43.1398,0,0,0,0,0,0,0,1
8860,2020-06-18 9:45,1120010502,1,1,43.1398,0,0,0,0,0,0,0,1
8862,2020-06-18 9:50,1180082000,2,0,187.2407,1,0,1,0,1,0,0,1
8862,2020-06-18 9:50,1180082000,2,0,187.2407,1,0,1,0,1,0,0,1
8864,2020-06-18 10:00,1230040600,1,3,500.7235,0,0,0,0,0,0,0,1
8864,2020-06-18 10:00,1230040600,1,3,500.7235,0,0,0,0,0,0,0,1
8866,2020-06-18 10:05,1230001501,1,3,1525.6099,0,0,1,1,1,0,1,1
8866,2020-06-18 10:05,1230001501,1,3,1525.6099,0,0,1,1,1,0,1,1
8868,2020-06-18 10:10,1020015702,1,1,420.2847,0,0,1,0,1,0,1,1
8868,2020-06-18 10:10,1020015702,1,1,420.2847,0,0,1,0,1,0,1,1
8872,2020-06-18 10:35,1110007301,0,1,174.8955,0,0,1,0,0,0,1,1
8872,2020-06-18 10:35,1110007301,0,1,174.8955,0,0,1,0,0,0,1,1
8874,2020-06-18 10:45,1030007501,1,5,348.9672,0,0,1,0,1,0,1,1
8874,2020-06-18 10:45,1030007501,1,5,348.9672,0,0,1,0,1,0,1,1
8876,2020-06-18 11:20,1140065400,4,1,158.0196,0,0,0,0,1,0,0,1
8876,2020-06-18 11:20,1140065400,4,1,158.0196,0,0,0,0,1,0,0,1
8876,2020-06-18 11:20,1140065400,4,1,158.0196,0,0,0,0,1,0,0,1
8876,2020-06-18 11:20,1140065400,4,1,158.0196,0,0,0,0,1,0,0,1
8880,2020-06-18 11:25,1210066100,2,2,1335.1718,1,0,1,1,0,1,1,1
8880,2020-06-18 11:25,1210066100,2,2,1335.1718,1,0,1,1,0,1,1,1
8884,2020-06-18 12:10,1150003100,3,3,1182.2838,1,0,1,1,1,1,1,1
8884,2020-06-18 12:10,1150003100,3,3,1182.2838,1,0,1,1,1,1,1,1
8886,2020-06-18 12:15,1210014102,0,1,137.438,0,0,1,0,1,0,0,1
8886,2020-06-18 12:15,1210014102,0,1,137.438,0,0,1,0,1,0,0,1
8888,2020-06-18 12:35,1030020700,2,2,399.958,0,0,0,0,0,0,0,1
8888,2020-06-18 12:35,1030020700,2,2,399.958,0,0,0,0,0,0,0,1
8888,2020-06-18 12:35,1030020700,2,2,399.958,0,0,0,0,0,0,0,1
8888,2020-06-18 12:35,1030020700,2,2,399.958,0,0,0,0,0,0,0,1
8892,2020-06-18 13:50,1210053300,2,0,641.0989,0,1,1,1,1,0,1,1
8892,2020-06-18 13:50,1210053300,2,0,641.0989,0,1,1,1,1,0,1,1
8894,2020-06-18 15:20,1240039500,0,1,513.5379,0,0,1,1,1,0,1,1
8894,2020-06-18 15:20,1240039500,0,1,513.5379,0,0,1,1,1,0,1,1
8896,2020-06-18 16:30,1220005401,4,3,1515.2178,1,0,1,0,1,1,1,1
8896,2020-06-18 16:30,1220005401,4,3,1515.2178,1,0,1,0,1,1,1,1
8898,2020-06-18 17:25,1000015101,0,2,406.4628,1,0,1,0,0,0,0,1
8898,2020-06-18 17:25,1000015101,0,2,406.4628,1,0,1,0,0,0,0,1
8900,2020-06-18 18:15,1020002305,2,0,235.5361,0,0,0,0,1,0,0,1
8900,2020-06-18 18:15,1020002305,2,0,235.5361,0,0,0,0,1,0,0,1
8902,2020-06-18 18:25,1210005001,3,3,543.487,0,0,1,1,1,0,0,1
8902,2020-06-18 18:25,1210005001,3,3,543.487,0,0,1,1,1,0,0,1
8904,2020-06-18 19:20,1220005401,4,3,1515.2178,1,0,1,0,1,1,1,1
8904,2020-06-18 19:20,1220005401,4,3,1515.2178,1,0,1,0,1,1,1,1
8906,2020-06-18 20:05,1030000304,4,3,913.1489,0,0,1,1,1,0,1,1
8906,2020-06-18 20:05,1030000304,4,3,913.1489,0,0,1,1,1,0,1,1
8908,2020-06-19 1:35,1010001502,3,1,444.2298,1,1,1,0,1,0,1,1
8908,2020-06-19 1:35,1010001502,3,1,444.2298,1,1,1,0,1,0,1,1
8910,2020-06-19 7:40,1220005401,4,3,1515.2178,1,0,1,0,1,1,1,1
8910,2020-06-19 7:40,1220005401,4,3,1515.2178,1,0,1,0,1,1,1,1
8912,2020-06-19 7:55,1220022601,1,5,173.8538,0,1,0,0,0,0,1,1
8912,2020-06-19 7:55,1220022601,1,5,173.8538,0,1,0,0,0,0,1,1
8914,2020-06-19 8:45,1100088000,2,2,482.5719,0,0,0,0,0,0,0,1
8914,2020-06-19 8:45,1100088000,2,2,482.5719,0,0,0,0,0,0,0,1
8914,2020-06-19 8:45,1100088000,2,2,482.5719,0,0,0,0,0,0,0,1
8917,2020-06-19 8:55,1160028002,2,2,81.185,0,0,1,0,0,0,0,1
8917,2020-06-19 8:55,1160028002,2,2,81.185,0,0,1,0,0,0,0,1
8926,2020-06-19 10:00,1230019800,3,1,326.2052,0,1,1,0,0,0,0,1
8926,2020-06-19 10:00,1230019800,3,1,326.2052,0,1,1,0,0,0,0,1
8926,2020-06-19 10:00,1230019800,3,1,326.2052,0,1,1,0,0,0,0,1
8929,2020-06-19 10:05,1220002901,1,3,2278.3193,1,0,1,1,1,1,1,1
8929,2020-06-19 10:05,1220002901,1,3,2278.3193,1,0,1,1,1,1,1,1
8929,2020-06-19 10:05,1220002901,1,3,2278.3193,1,0,1,1,1,1,1,1
8932,2020-06-19 10:15,1210025103,1,1,229.7396,0,1,1,0,1,0,1,1
8932,2020-06-19 10:15,1210025103,1,1,229.7396,0,1,1,0,1,0,1,1
8938,2020-06-19 10:30,1220032103,1,1,140.3722,0,1,1,0,1,0,1,1
8938,2020-06-19 10:30,1220032103,1,1,140.3722,0,1,1,0,1,0,1,1
8940,2020-06-19 10:40,1210172100,2,2,125.6117,1,1,1,0,1,0,1,1
8940,2020-06-19 10:40,1210172100,2,2,125.6117,1,1,1,0,1,0,1,1
8944,2020-06-19 10:55,1220032101,1,1,265.5267,0,0,1,0,1,0,1,1
8944,2020-06-19 10:55,1220032101,1,1,265.5267,0,0,1,0,1,0,1,1
8946,2020-06-19 11:10,1080009702,0,1,429.1712,0,0,1,1,1,1,1,1
8946,2020-06-19 11:10,1080009702,0,1,429.1712,0,0,1,1,1,1,1,1
8948,2020-06-19 11:30,1230003802,3,1,357.3132,0,0,1,1,1,0,1,1
8948,2020-06-19 11:30,1230003802,3,1,357.3132,0,0,1,1,1,0,1,1
8950,2020-06-19 11:40,1220037202,3,1,301.5108,0,0,0,0,0,0,0,1
8950,2020-06-19 11:40,1220037202,3,1,301.5108,0,0,0,0,0,0,0,1
8952,2020-06-19 12:30,1000012602,1,1,352.3723,0,1,1,0,0,0,0,1
8952,2020-06-19 12:30,1000012602,1,1,352.3723,0,1,1,0,0,0,0,1
8954,2020-06-19 12:40,1120004502,3,1,430.816,0,0,1,0,1,0,1,1
8954,2020-06-19 12:40,1120004502,3,1,430.816,0,0,1,0,1,0,1,1
8956,2020-06-19 13:20,1100007205,1,1,36.8689,0,0,0,0,0,0,0,1
8956,2020-06-19 13:20,1100007205,1,1,36.8689,0,0,0,0,0,0,0,1
8958,2020-06-19 13:45,1180002203,0,3,267.6422,1,0,0,0,0,0,0,1
8958,2020-06-19 13:45,1180002203,0,3,267.6422,1,0,0,0,0,0,0,1
8960,2020-06-19 13:50,1010020900,2,9,3383.2989,1,0,1,0,1,0,1,1
8960,2020-06-19 13:50,1010020900,2,9,3383.2989,1,0,1,0,1,0,1,1
8964,2020-06-19 14:00,1040024300,0,1,154.3757,0,0,1,0,0,0,0,1
8964,2020-06-19 14:00,1040024300,0,1,154.3757,0,0,1,0,0,0,0,1
8966,2020-06-19 14:45,1130007001,4,7,1001.6214,0,0,0,0,1,0,0,1
8966,2020-06-19 14:45,1130007001,4,7,1001.6214,0,0,0,0,1,0,0,1
8970,2020-06-19 15:50,1200006000,3,1,1138.9208,1,0,1,1,1,0,1,1
8970,2020-06-19 15:50,1200006000,3,1,1138.9208,1,0,1,1,1,0,1,1
8970,2020-06-19 15:50,1200006000,3,1,1138.9208,1,0,1,1,1,0,1,1
8970,2020-06-19 15:50,1200006000,3,1,1138.9208,1,0,1,1,1,0,1,1
8974,2020-06-19 17:45,1120001300,1,4,2346.8622,0,0,1,1,1,1,1,1
8974,2020-06-19 17:45,1120001300,1,4,2346.8622,0,0,1,1,1,1,1,1
8976,2020-06-19 17:55,1020000201,3,3,892.0138,1,0,1,0,1,1,1,1
8976,2020-06-19 17:55,1020000201,3,3,892.0138,1,0,1,0,1,1,1,1
8978,2020-06-19 19:40,1210010403,0,0,865.1402,0,1,1,1,1,1,1,1
8978,2020-06-19 19:40,1210010403,0,0,865.1402,0,1,1,1,1,1,1,1
8980,2020-06-19 19:50,1190000101,3,3,2893.6718,0,0,1,1,1,1,1,1
8980,2020-06-19 19:50,1190000101,3,3,2893.6718,0,0,1,1,1,1,1,1
8982,2020-06-20 7:05,1190000101,3,3,2893.6718,0,0,1,1,1,1,1,1
8982,2020-06-20 7:05,1190000101,3,3,2893.6718,0,0,1,1,1,1,1,1
8986,2020-06-20 8:40,1210002900,4,3,1991.5605,0,0,1,1,1,1,1,1
8986,2020-06-20 8:40,1210002900,4,3,1991.5605,0,0,1,1,1,1,1,1
8989,2020-06-20 9:10,1220341700,1,3,677.3057,1,0,1,1,1,0,1,1
8989,2020-06-20 9:10,1220341700,1,3,677.3057,1,0,1,1,1,0,1,1
8989,2020-06-20 9:10,1220341700,1,3,677.3057,1,0,1,1,1,0,1,1
8994,2020-06-20 9:50,1220013302,1,5,80.4993,0,0,1,0,0,0,1,1
8994,2020-06-20 9:50,1220013302,1,5,80.4993,0,0,1,0,0,0,1,1
8996,2020-06-20 10:15,1150002401,3,3,543.0834,0,0,1,1,0,0,1,1
8996,2020-06-20 10:15,1150002401,3,3,543.0834,0,0,1,1,0,0,1,1
8998,2020-06-20 10:20,1220028401,2,0,177.3148,0,0,1,0,1,0,1,1
8998,2020-06-20 10:20,1220028401,2,0,177.3148,0,0,1,0,1,0,1,1
9002,2020-06-20 10:35,1220010305,3,1,28.6186,0,0,0,1,0,0,0,1
9002,2020-06-20 10:35,1220010305,3,1,28.6186,0,0,0,1,0,0,0,1
9004,2020-06-20 10:40,1190002800,0,1,914.2668,0,0,1,0,1,0,0,1
9004,2020-06-20 10:40,1190002800,0,1,914.2668,0,0,1,0,1,0,0,1
9006,2020-06-20 10:45,1030011600,0,5,625.2863,0,0,1,0,1,0,1,1
9006,2020-06-20 10:45,1030011600,0,5,625.2863,0,0,1,0,1,0,1,1
9008,2020-06-20 10:55,1180102100,2,2,247.08,1,0,0,0,0,0,0,1
9008,2020-06-20 10:55,1180102100,2,2,247.08,1,0,0,0,0,0,0,1
9008,2020-06-20 10:55,1180102100,2,2,247.08,1,0,0,0,0,0,0,1
9008,2020-06-20 10:55,1180102100,2,2,247.08,1,0,0,0,0,0,0,1
9012,2020-06-20 11:00,1060004101,1,3,1305.9439,0,0,0,0,0,0,1,1
9012,2020-06-20 11:00,1060004101,1,3,1305.9439,0,0,0,0,0,0,1,1
9014,2020-06-20 11:20,1040000103,3,3,1486.0488,0,0,1,1,1,1,1,1
9014,2020-06-20 11:20,1040000103,3,3,1486.0488,0,0,1,1,1,1,1,1
9014,2020-06-20 11:20,1040000103,3,3,1486.0488,0,0,1,1,1,1,1,1
9014,2020-06-20 11:20,1040000103,3,3,1486.0488,0,0,1,1,1,1,1,1
9018,2020-06-20 11:40,1000001202,0,1,239.9064,0,0,1,0,0,0,1,1
9018,2020-06-20 11:40,1000001202,0,1,239.9064,0,0,1,0,0,0,1,1
9020,2020-06-20 12:05,1120013202,0,1,485.8436,0,0,1,0,0,0,0,1
9020,2020-06-20 12:05,1120013202,0,1,485.8436,0,0,1,0,0,0,0,1
9022,2020-06-20 12:50,1140065900,2,1,53.4742,0,0,0,0,0,0,0,1
9022,2020-06-20 12:50,1140065900,2,1,53.4742,0,0,0,0,0,0,0,1
9024,2020-06-20 12:55,1180120100,2,0,170.0404,1,0,0,0,0,0,0,1
9024,2020-06-20 12:55,1180120100,2,0,170.0404,1,0,0,0,0,0,0,1
9026,2020-06-20 13:00,1070028800,2,0,495.0512,0,0,0,0,1,0,0,1
9026,2020-06-20 13:00,1070028800,2,0,495.0512,0,0,0,0,1,0,0,1
9028,2020-06-20 13:50,1210062600,2,1,825.7405,0,0,0,0,1,0,0,1
9028,2020-06-20 13:50,1210062600,2,1,825.7405,0,0,0,0,1,0,0,1
9030,2020-06-20 14:00,1070000200,0,4,1508.9839,1,0,1,1,1,1,1,1
9030,2020-06-20 14:00,1070000200,0,4,1508.9839,1,0,1,1,1,1,1,1
9032,2020-06-20 14:05,1020000304,3,0,785.3329,0,0,1,1,1,0,1,1
9032,2020-06-20 14:05,1020000304,3,0,785.3329,0,0,1,1,1,0,1,1
9032,2020-06-20 14:05,1020000304,3,0,785.3329,0,0,1,1,1,0,1,1
9032,2020-06-20 14:05,1020000304,3,0,785.3329,0,0,1,1,1,0,1,1
9036,2020-06-20 14:35,1220342600,2,3,359.6454,0,0,0,0,0,0,0,1
9036,2020-06-20 14:35,1220342600,2,3,359.6454,0,0,0,0,0,0,0,1
9038,2020-06-20 16:35,1160005900,0,0,312.9884,1,0,1,1,1,0,1,1
9038,2020-06-20 16:35,1160005900,0,0,312.9884,1,0,1,1,1,0,1,1
9044,2020-06-20 18:35,1030014402,1,1,109.6054,0,0,0,0,0,0,0,1
9044,2020-06-20 18:35,1030014402,1,1,109.6054,0,0,0,0,0,0,0,1
9046,2020-06-21 8:15,1210030103,1,1,435.4585,1,0,1,0,1,0,1,1
9046,2020-06-21 8:15,1210030103,1,1,435.4585,1,0,1,0,1,0,1,1
9048,2020-06-21 8:25,1020020702,2,1,312.8521,0,0,1,0,1,0,1,1
9048,2020-06-21 8:25,1020020702,2,1,312.8521,0,0,1,0,1,0,1,1
9050,2020-06-21 9:45,1110039000,0,1,233.5346,0,0,0,0,0,0,0,1
9050,2020-06-21 9:45,1110039000,0,1,233.5346,0,0,0,0,0,0,0,1
9052,2020-06-21 10:15,1180087100,4,1,476.2214,0,0,1,1,1,0,1,1
9052,2020-06-21 10:15,1180087100,4,1,476.2214,0,0,1,1,1,0,1,1
9054,2020-06-21 10:55,1070060700,1,1,336.7808,0,0,1,0,0,0,1,1
9054,2020-06-21 10:55,1070060700,1,1,336.7808,0,0,1,0,0,0,1,1
9056,2020-06-21 11:00,1140064700,4,1,188.9634,0,0,0,1,1,0,1,1
9056,2020-06-21 11:00,1140064700,4,1,188.9634,0,0,0,1,1,0,1,1
9058,2020-06-21 11:05,1130000601,4,1,245.2631,0,0,1,0,1,0,1,1
9058,2020-06-21 11:05,1130000601,4,1,245.2631,0,0,1,0,1,0,1,1
9062,2020-06-21 11:45,1130024400,0,1,191.7744,0,0,0,0,0,0,0,1
9062,2020-06-21 11:45,1130024400,0,1,191.7744,0,0,0,0,0,0,0,1
9064,2020-06-21 11:55,1020017201,0,1,421.2365,0,0,0,0,0,0,0,1
9064,2020-06-21 11:55,1020017201,0,1,421.2365,0,0,0,0,0,0,0,1
9066,2020-06-21 12:10,1020000902,3,3,2687.0533,1,0,1,1,1,1,1,1
9066,2020-06-21 12:10,1020000902,3,3,2687.0533,1,0,1,1,1,1,1,1
9068,2020-06-21 12:45,1110007301,0,1,174.8955,0,0,1,0,0,0,1,1
9068,2020-06-21 12:45,1110007301,0,1,174.8955,0,0,1,0,0,0,1,1
9070,2020-06-21 12:55,1000009201,1,1,397.1655,0,0,1,0,1,0,1,1
9070,2020-06-21 12:55,1000009201,1,1,397.1655,0,0,1,0,1,0,1,1
9072,2020-06-21 13:20,1200011402,4,1,344.5187,1,0,1,0,1,0,1,1
9072,2020-06-21 13:20,1200011402,4,1,344.5187,1,0,1,0,1,0,1,1
