,datetime,link,lanes,limit,length,bump,camera,CONV,KINDER,TRAVEL,SCHOOL,BROKER,label
465,2020-01-14 7:30,1000007002,3,3,169.0561,0,0,0,0,1,0,1,0
466,2020-01-14 7:35,1240007302,0,3,141.984,1,0,1,0,1,0,1,0
467,2020-01-14 9:20,1100003403,1,0,257.3844,0,0,0,0,0,0,0,0
468,2020-01-14 9:40,1030009801,1,1,179.6054,0,0,1,0,1,0,1,0
470,2020-01-14 9:50,1240009701,3,1,593.2716,0,0,1,1,1,0,1,0
475,2020-01-14 10:55,1140013702,1,3,188.0259,0,0,0,0,0,0,0,0
476,2020-01-14 11:05,1220050400,0,3,233.5015,0,0,1,1,1,0,1,0
477,2020-01-14 11:10,1020013403,3,1,536.5891,1,0,1,0,1,0,1,0
478,2020-01-14 11:25,1080006200,0,3,605.0136,0,1,1,1,0,1,1,0
480,2020-01-14 12:30,1170024500,0,3,49.2929,0,0,0,0,0,0,0,0
482,2020-01-14 12:40,1050006001,1,0,431.221,0,0,1,0,0,0,1,0
484,2020-01-14 12:55,1210016204,2,1,326.4441,0,0,0,0,0,0,0,0
487,2020-01-14 14:10,1160066400,0,4,319.9232,0,0,0,0,1,0,0,0
488,2020-01-14 14:20,1160061800,0,3,73.2153,1,0,1,0,0,0,0,0
489,2020-01-14 14:25,1020048200,0,3,167.7724,1,0,1,0,1,0,0,0
490,2020-01-14 14:40,1190002004,1,1,243.3843,0,0,1,1,0,0,1,0
491,2020-01-14 14:45,1130037000,0,0,195.5744,0,0,0,0,0,0,0,0
493,2020-01-14 14:50,1210039200,0,0,284.8988,0,0,0,0,0,0,0,0
493,2020-01-14 14:50,1210039200,0,0,284.8988,0,0,0,0,0,0,0,0
498,2020-01-14 15:55,1020050300,0,3,1013.0277,1,1,1,1,1,0,1,0
499,2020-01-14 16:15,1150001201,1,3,136.0823,0,0,0,0,0,0,0,0
500,2020-01-14 16:30,1080006701,3,1,363.0134,0,0,1,1,0,0,1,0
501,2020-01-14 16:35,1090009905,0,1,95.7491,0,0,0,0,0,0,0,0
503,2020-01-14 17:55,1160047500,0,3,444.4896,1,0,1,1,1,1,1,0
504,2020-01-14 18:00,1100017003,3,1,169.6241,0,0,0,0,0,0,0,0
506,2020-01-14 18:20,1130046300,0,3,184.5342,0,0,1,0,0,0,1,0
507,2020-01-14 19:05,1070033600,0,3,152.8181,0,0,1,1,1,0,1,0
509,2020-01-14 20:50,1010019201,3,1,182.8112,0,0,0,0,0,0,0,0
510,2020-01-14 21:05,1090011202,0,3,585.8749,0,0,1,1,1,1,1,0
512,2020-01-15 7:45,1140014400,1,3,368.2618,0,0,1,1,1,0,1,0
513,2020-01-15 8:35,1060040100,1,3,132.5871,0,0,0,0,0,0,0,0
514,2020-01-15 8:40,1230072000,0,3,165.2265,1,0,1,0,0,0,0,0
515,2020-01-15 8:45,1210022303,2,1,161.1626,0,0,0,0,1,0,1,0
518,2020-01-15 9:45,1100017200,3,1,280.9761,1,0,0,0,1,1,0,0
519,2020-01-15 9:50,1100008301,0,3,47.407,0,0,0,0,0,0,0,0
521,2020-01-15 10:25,1070004004,0,0,157.7922,0,0,1,1,0,0,1,0
522,2020-01-15 10:30,1120007902,1,1,405.9699,0,0,1,1,1,0,1,0
523,2020-01-15 10:40,1130000603,4,1,126.6614,0,0,1,0,1,0,1,0
524,2020-01-15 11:20,1120009802,0,1,116.0511,0,0,0,1,1,0,0,0
525,2020-01-15 11:30,1240017801,0,0,342.5096,1,0,1,1,1,0,1,0
527,2020-01-15 12:25,1150061600,0,2,150.5102,1,0,0,0,0,0,0,0
528,2020-01-15 13:20,1160015402,1,3,100.0626,0,0,1,0,0,0,1,0
532,2020-01-15 13:45,1130008501,3,1,273.7465,0,0,1,1,1,0,1,0
533,2020-01-15 13:50,1180114001,0,3,589.137,1,0,1,1,1,0,1,0
535,2020-01-15 14:00,1000009501,3,1,234.3807,0,0,1,0,1,0,1,0
536,2020-01-15 14:10,1030001200,2,5,1098.7523,0,0,1,1,1,0,1,0
539,2020-01-15 14:35,1230080200,0,3,482.3076,1,0,1,1,0,0,1,0
540,2020-01-15 14:40,1160025700,1,1,25.3812,0,0,0,0,0,0,0,0
541,2020-01-15 15:20,1180014401,0,3,82.7712,1,0,0,0,0,0,0,0
542,2020-01-15 15:50,1090008602,1,1,536.6350099,0,0,1,0,1,1,0,0
544,2020-01-15 15:55,1220027802,2,1,148.6446,0,0,0,0,1,0,1,0
544,2020-01-15 15:55,1220027802,2,1,148.6446,0,0,0,0,1,0,1,0
546,2020-01-15 16:10,1220096000,0,3,89.2409,1,0,0,0,1,0,1,0
549,2020-01-15 16:30,1210028201,3,1,245.3362,0,0,1,0,0,0,1,0
550,2020-01-15 16:35,1010002204,3,1,90.902,0,1,1,0,0,0,0,0
551,2020-01-15 16:45,1030013801,3,2,125.5788,0,0,1,0,0,0,1,0
552,2020-01-15 16:50,1010011502,3,1,87.2789,0,0,0,0,0,0,0,0
553,2020-01-15 17:45,1140011800,4,1,148.1462,0,0,0,0,0,0,0,0
554,2020-01-15 18:05,1060027500,0,3,121.2474,0,0,0,1,1,0,0,0
556,2020-01-15 18:10,1000000903,3,1,73.13,0,0,1,0,0,0,0,0
557,2020-01-15 18:30,1030016709,3,1,132.7403,0,0,1,0,0,0,1,0
559,2020-01-15 19:10,1210005701,0,0,371.3659,0,0,0,0,0,0,0,0
560,2020-01-15 19:25,1060014804,0,3,43.506,0,0,0,0,1,0,1,0
561,2020-01-15 20:00,1120006402,0,1,104.9774,0,0,0,0,0,0,0,0
562,2020-01-15 20:25,1090038300,0,3,204.1884,0,0,1,0,0,0,0,0
563,2020-01-16 6:50,1010041600,0,3,186.8836,0,0,1,0,1,0,1,0
566,2020-01-16 7:40,1090010903,2,1,164.1041,0,0,1,0,0,0,1,0
566,2020-01-16 7:40,1090010903,2,1,164.1041,0,0,1,0,0,0,1,0
568,2020-01-16 8:25,1180038101,0,3,734.003,0,0,0,1,1,0,1,0
569,2020-01-16 8:35,1140060300,1,1,629.9866,0,0,1,0,1,0,1,0
570,2020-01-16 8:40,1100034302,1,2,182.1706,0,0,0,0,1,0,0,0
571,2020-01-16 9:20,1040006203,0,1,83.8697,0,0,0,0,0,0,0,0
572,2020-01-16 9:30,1210034100,2,1,185.942,0,0,0,0,0,0,0,0
575,2020-01-16 10:05,1010032200,0,3,137.9081,0,0,1,0,1,0,1,0
576,2020-01-16 10:30,1040039900,1,0,48.4082,0,0,0,0,0,0,0,0
577,2020-01-16 11:05,1160013001,2,3,82.6519,0,0,0,0,0,0,0,0
577,2020-01-16 11:05,1160013001,2,3,82.6519,0,0,0,0,0,0,0,0
580,2020-01-16 11:50,1230081800,1,3,92.5665,0,0,1,0,1,0,1,0
581,2020-01-16 12:25,1180052000,0,3,139.1847,1,1,1,1,0,0,0,0
582,2020-01-16 12:50,1130048900,0,3,339.7004,0,0,1,0,1,0,1,0
582,2020-01-16 12:50,1130048900,0,3,339.7004,0,0,1,0,1,0,1,0
584,2020-01-16 12:55,1000021101,0,3,2586.603,1,0,0,0,1,0,0,0
586,2020-01-16 13:20,1120010901,0,3,276.1797,0,0,0,1,0,0,0,0
587,2020-01-16 13:50,1060018904,0,3,199.5392,0,0,1,0,0,0,1,0
590,2020-01-16 14:05,1180094600,0,3,193.9248,1,0,0,0,0,0,1,0
591,2020-01-16 14:10,1100029802,1,1,118.883,0,0,0,0,1,0,1,0
592,2020-01-16 14:50,1030014102,1,0,419.0206,0,1,1,1,1,1,1,0
593,2020-01-16 14:55,1150084000,0,3,83.3767,0,0,1,0,0,0,1,0
594,2020-01-16 15:30,1100044500,0,3,115.3716,0,0,0,0,0,0,0,0
594,2020-01-16 15:30,1100044500,0,3,115.3716,0,0,0,0,0,0,0,0
596,2020-01-16 16:10,1180016301,1,1,215.2003,0,0,0,0,0,0,0,0
597,2020-01-16 16:25,1150010603,0,3,303.1152,1,0,1,1,0,0,0,0
598,2020-01-16 16:30,1160061500,0,3,625.2834,1,0,0,0,1,1,0,0
599,2020-01-16 16:40,1240011700,1,0,511.3772,1,1,1,0,0,0,1,0
600,2020-01-16 16:45,1140031403,0,3,374.714,1,0,1,1,1,1,1,0
602,2020-01-16 17:15,1010033600,1,3,122.7518,1,1,1,0,1,0,1,0
603,2020-01-16 17:30,1130043000,0,1,292.7068,0,0,1,0,1,0,0,0
604,2020-01-16 18:25,1130027401,3,1,501.7639,0,0,1,0,1,0,0,0
606,2020-01-16 18:55,1240019300,1,3,328.2599,0,0,0,0,0,0,0,0
606,2020-01-16 18:55,1240019300,1,3,328.2599,0,0,0,0,0,0,0,0
608,2020-01-16 19:40,1080020300,0,1,274.5715,0,0,1,0,0,0,0,0
610,2020-01-16 19:55,1010032300,0,3,138.1461,0,0,1,0,1,0,1,0
611,2020-01-16 20:25,1160055400,0,3,128.3468,0,0,1,0,0,1,0,0
612,2020-01-16 20:45,1020042600,0,1,138.1449,0,0,0,0,0,0,1,0
612,2020-01-16 20:45,1020042600,0,1,138.1449,0,0,0,0,0,0,1,0
616,2020-01-16 21:00,1100025502,1,3,319.674,0,0,1,0,0,0,1,0
617,2020-01-16 21:05,1060036700,0,3,198.1068,0,0,0,0,0,0,0,0
618,2020-01-16 21:15,1010020500,0,3,62.9451,1,0,0,0,0,0,0,0
619,2020-01-17 1:00,1100035300,0,3,496.7781,0,0,1,1,0,0,0,0
620,2020-01-17 7:25,1220002400,0,0,700.8005,0,0,0,0,0,0,0,0
621,2020-01-17 7:30,1120030400,0,3,280.1135,0,0,1,0,1,0,1,0
624,2020-01-17 9:30,1120013606,3,1,42.6231,0,0,0,0,0,0,0,0
625,2020-01-17 9:45,1080001402,0,3,141.9824,0,0,1,0,1,0,0,0
625,2020-01-17 9:45,1080001402,0,3,141.9824,0,0,1,0,1,0,0,0
627,2020-01-17 9:50,1130016900,3,1,125.6379,0,0,1,0,1,0,1,0
628,2020-01-17 10:25,1130057700,0,1,325.7194,0,0,0,0,0,0,0,0
629,2020-01-17 10:45,1210018902,1,1,344.0908,0,1,0,1,1,0,1,0
630,2020-01-17 11:15,1150011301,3,1,510.6475,0,0,1,0,0,0,1,0
631,2020-01-17 11:25,1100082200,0,3,106.6797,0,0,1,0,0,0,1,0
634,2020-01-17 12:30,1100003501,3,1,273.2648,0,0,1,1,1,0,1,0
635,2020-01-17 12:40,1020012701,0,3,297.573,1,0,1,0,0,0,0,0
636,2020-01-17 12:45,1100080800,0,3,270.527,0,1,1,1,0,0,0,0
637,2020-01-17 13:30,1230006722,1,2,359.6255,0,0,1,1,1,0,1,0
638,2020-01-17 13:35,1180037201,1,3,156.7291,0,0,0,1,0,0,0,0
639,2020-01-17 13:40,1180041002,3,1,1225.0617,0,0,1,0,1,0,0,0
642,2020-01-17 14:05,1050042900,0,0,332.6041,0,0,0,0,0,1,0,0
643,2020-01-17 14:40,1240018702,0,0,199.9542,1,0,1,0,1,0,1,0
643,2020-01-17 14:40,1240018702,0,0,199.9542,1,0,1,0,1,0,1,0
646,2020-01-17 15:30,1020052600,0,1,97.3699,0,0,0,0,1,0,0,0
647,2020-01-17 15:35,1100006101,1,2,39.1772,0,0,0,0,1,0,0,0
650,2020-01-17 17:10,1010007901,2,1,83.9446,0,0,1,0,0,0,1,0
651,2020-01-17 17:40,1070001100,0,0,565.3974,1,0,0,0,0,1,1,0
652,2020-01-17 17:45,1130019800,0,1,536.4018,0,0,1,1,1,1,1,0
653,2020-01-17 17:50,1100029605,3,1,121.9395,0,0,1,0,0,0,1,0
655,2020-01-17 18:15,1230012702,1,1,96.5006,0,0,0,0,1,0,1,0
656,2020-01-17 19:00,1080004105,0,3,195.501,0,0,1,1,1,0,1,0
658,2020-01-17 19:05,1090011505,3,1,120.9004,0,0,1,0,0,0,1,0
659,2020-01-17 19:15,1130004401,1,5,103.6104,0,0,0,0,0,0,0,0
662,2020-01-17 20:05,1170005202,0,0,131.1195,0,0,1,0,0,0,0,0
663,2020-01-17 20:10,1180059100,1,3,293.1192,1,0,1,1,1,0,1,0
664,2020-01-17 20:35,1000008403,4,1,219.6046018,0,0,1,0,0,0,0,0
665,2020-01-17 21:15,1100088100,0,3,37.8364,0,0,0,0,0,0,0,0
666,2020-01-18 3:35,1210018101,0,3,252.975,0,0,1,0,0,0,0,0
667,2020-01-18 7:45,1230086700,2,5,1280.0412,0,0,1,1,1,1,1,0
668,2020-01-18 10:40,1220108600,0,1,725.3359,0,0,0,0,0,0,0,0
668,2020-01-18 10:40,1220108600,0,1,725.3359,0,0,0,0,0,0,0,0
670,2020-01-18 10:45,1100053000,0,3,397.306,0,0,1,1,0,0,0,0
671,2020-01-18 10:50,1160052100,0,2,80.3414,0,0,0,0,0,0,0,0
673,2020-01-18 11:10,1070037000,0,3,476.6291,0,0,1,1,0,0,1,0
673,2020-01-18 11:10,1070037000,0,3,476.6291,0,0,1,1,0,0,1,0
675,2020-01-18 11:15,1210060100,0,3,630.6705,0,0,0,1,1,1,0,0
679,2020-01-18 11:20,1150410600,3,1,135.844,0,0,0,0,0,0,0,0
680,2020-01-18 11:30,1150006000,2,5,1313.4374,0,0,1,0,1,0,0,0
682,2020-01-18 11:55,1220020903,3,2,294.4703,0,0,1,1,1,0,1,0
683,2020-01-18 13:00,1030045700,1,3,114.0681,0,0,0,0,0,0,1,0
684,2020-01-18 13:05,1130007201,3,1,69.8433,0,0,0,0,0,0,0,0
686,2020-01-18 14:05,1160011602,1,1,147.0051,0,0,0,0,0,0,0,0
688,2020-01-18 14:40,1240018802,0,0,188.6964,1,0,1,0,1,0,1,0
689,2020-01-18 14:45,1240028508,3,1,163.9511,0,0,1,0,0,0,1,0
690,2020-01-18 14:50,1120005102,2,1,260.1467,0,0,0,0,0,0,0,0
691,2020-01-18 14:55,1020008202,3,3,49.5818,0,0,0,0,0,0,0,0
693,2020-01-18 15:35,1170019000,3,2,425.8747,0,0,0,0,0,1,0,0
694,2020-01-18 15:55,1170008301,1,3,214.1342,1,0,1,0,0,0,1,0
695,2020-01-18 16:25,1220000902,2,2,232.0336,0,0,0,0,0,0,0,0
696,2020-01-18 16:55,1060028600,1,1,398.667,0,0,0,0,0,0,0,0
697,2020-01-18 17:10,1220055100,3,2,295.9561,0,0,0,0,0,0,0,0
698,2020-01-18 18:30,1210071900,3,5,297.6123,0,0,0,0,0,0,0,0
698,2020-01-18 18:30,1210071900,3,5,297.6123,0,0,0,0,0,0,0,0
701,2020-01-18 19:50,1100024601,1,0,101.4496,0,0,0,0,0,0,0,0
703,2020-01-19 9:50,1180031402,2,1,271.2733,0,0,0,0,1,0,0,0
705,2020-01-19 10:30,1030005701,1,1,330.2023,0,0,1,1,1,0,1,0
706,2020-01-19 10:35,1000042400,0,4,864.9076,1,0,1,1,1,0,1,0
708,2020-01-19 10:40,1140076200,0,3,305.3563,0,0,1,0,1,0,1,0
709,2020-01-19 10:45,1130085800,0,3,72.3903,0,0,0,0,0,0,1,0
711,2020-01-19 10:50,1070010405,2,1,210.8192,0,0,1,0,1,0,1,0
712,2020-01-19 10:55,1100086000,1,3,68.9698,0,0,0,1,0,0,0,0
713,2020-01-19 11:00,1100011601,3,3,95.5162,0,0,1,0,0,0,1,0
713,2020-01-19 11:00,1100011601,3,3,95.5162,0,0,1,0,0,0,1,0
716,2020-01-19 11:25,1110008501,1,1,108.8397,0,0,1,0,0,0,0,0
718,2020-01-19 12:20,1150096800,1,2,21.4104,0,0,0,0,0,0,0,0
720,2020-01-19 12:50,1190044600,1,0,140.8116,0,0,0,0,0,0,0,0
720,2020-01-19 12:50,1190044600,1,0,140.8116,0,0,0,0,0,0,0,0
722,2020-01-19 13:00,1020004903,0,1,132.9683,0,0,0,0,0,0,0,0
724,2020-01-19 14:10,1040002500,3,1,232.0417,1,0,1,0,1,0,1,0
725,2020-01-19 14:15,1210011401,0,3,92.5479,0,0,0,0,0,0,0,0
725,2020-01-19 14:15,1210011401,0,3,92.5479,0,0,0,0,0,0,0,0
725,2020-01-19 14:15,1210011401,0,3,92.5479,0,0,0,0,0,0,0,0
728,2020-01-19 14:25,1050016702,1,0,46.1035,0,0,0,0,0,0,0,0
729,2020-01-19 14:40,1000006102,3,1,80.9992,0,0,0,0,0,0,1,0
729,2020-01-19 14:40,1000006102,3,1,80.9992,0,0,0,0,0,0,1,0
732,2020-01-19 15:20,1130061100,3,1,199.3907,0,0,0,0,0,0,0,0
734,2020-01-19 15:40,1080012902,1,3,253.7494,0,0,0,1,0,0,1,0
735,2020-01-19 16:00,1080005500,1,3,206.5719,0,0,1,0,0,0,1,0
736,2020-01-19 16:15,1060002901,3,1,146.7094,0,0,1,0,1,0,1,0
738,2020-01-19 19:20,1060001000,3,1,196.7873,0,0,0,0,0,0,0,0
740,2020-01-19 20:55,1150055500,3,1,291.4895,1,0,1,1,0,1,1,0
741,2020-01-20 6:20,1190033300,0,3,157.5723,0,0,0,0,1,0,0,0
742,2020-01-20 7:05,1120004501,4,1,335.9526,0,0,1,0,1,0,1,0
744,2020-01-20 7:15,1200044500,0,3,216.6963,0,0,1,0,1,0,1,0
745,2020-01-20 7:25,1230056500,0,3,77.2915,0,0,1,0,1,0,0,0
745,2020-01-20 7:25,1230056500,0,3,77.2915,0,0,1,0,1,0,0,0
745,2020-01-20 7:25,1230056500,0,3,77.2915,0,0,1,0,1,0,0,0
748,2020-01-20 7:30,1000016901,0,3,231.6986,0,0,0,0,1,0,0,0
749,2020-01-20 7:40,1220054900,0,3,525.1582,1,0,0,0,0,1,0,0
750,2020-01-20 8:05,1000019503,1,1,161.0517,0,0,0,0,0,0,0,0
751,2020-01-20 8:10,1180001401,0,5,237.621,1,0,0,0,0,0,0,0
752,2020-01-20 8:15,1010028500,0,3,267.3359,1,1,1,0,1,0,0,0
754,2020-01-20 8:50,1220002302,4,2,544.2735,0,0,1,0,1,0,1,0
755,2020-01-20 9:05,1060060200,0,3,301.7277,0,0,1,0,0,0,0,0
757,2020-01-20 9:15,1140079800,3,1,375.3101,0,0,0,0,0,0,1,0
758,2020-01-20 9:20,1240049900,0,3,123.3578,0,0,0,1,0,0,1,0
758,2020-01-20 9:20,1240049900,0,3,123.3578,0,0,0,1,0,0,1,0
760,2020-01-20 9:25,1000018902,0,3,185.5304,1,0,1,0,1,0,1,0
761,2020-01-20 9:30,1180053800,0,3,222.6659,1,0,1,0,1,0,0,0
764,2020-01-20 9:40,1020009706,3,1,125.6691,0,0,0,0,0,0,1,0
765,2020-01-20 10:15,1200003003,1,1,419.2696,0,0,1,0,1,0,1,0
766,2020-01-20 10:25,1010035602,0,3,93.5525,0,1,1,0,1,0,1,0
768,2020-01-20 10:30,1000001002,3,1,54.7232,0,0,0,0,0,0,0,0
771,2020-01-20 10:45,1240220800,0,3,134.0598,1,0,1,1,1,0,1,0
771,2020-01-20 10:45,1240220800,0,3,134.0598,1,0,1,1,1,0,1,0
774,2020-01-20 11:05,1220026802,2,1,203.0492,0,0,1,0,1,0,1,0
775,2020-01-20 11:20,1050039200,0,2,111.4771,0,0,1,0,1,0,1,0
776,2020-01-20 11:35,1090006700,1,0,179.2563,0,0,1,0,1,0,1,0
777,2020-01-20 11:50,1020017201,1,1,421.2365,0,0,0,0,0,0,0,0
778,2020-01-20 12:10,1070043000,0,3,547.2264,1,0,0,1,1,0,1,0
779,2020-01-20 12:20,1100019602,1,3,136.1981,0,0,0,1,0,0,0,0
780,2020-01-20 12:25,1040012000,3,1,878.1562,1,1,1,1,1,1,1,0
781,2020-01-20 13:00,1030007901,0,1,234.7185,0,0,1,1,1,0,0,0
782,2020-01-20 13:10,1050031100,0,2,113.8635,0,0,1,0,0,0,1,0
784,2020-01-20 13:40,1160020800,0,3,200.6411,1,1,1,1,1,0,1,0
785,2020-01-20 14:15,1140009800,0,3,375.9876,0,0,1,1,1,0,1,0
787,2020-01-20 14:50,1130022802,1,1,53.4267,0,0,0,0,0,0,1,0
787,2020-01-20 14:50,1130022802,1,1,53.4267,0,0,0,0,0,0,1,0
790,2020-01-20 15:05,1100009402,0,3,370.6277,0,1,1,1,1,0,1,0
791,2020-01-20 15:35,1140009502,0,1,141.8242,0,0,1,0,0,0,0,0
792,2020-01-20 15:50,1220033402,1,1,433.5385,1,0,1,0,1,0,1,0
796,2020-01-20 16:25,1080008200,1,1,489.2332,0,1,1,0,0,0,1,0
800,2020-01-20 18:20,1240026501,1,0,111.3806,0,0,1,0,0,0,0,0
801,2020-01-20 19:35,1020001404,2,5,39.1532,0,0,0,0,0,0,0,0
803,2020-01-20 20:15,1120011202,0,3,126.5909,0,0,0,0,0,0,0,0
804,2020-01-20 21:15,1160021100,0,3,135.0875,0,0,1,0,1,0,1,0
805,2020-01-21 7:10,1130094201,2,5,34.82350168,0,0,0,0,0,0,0,0
810,2020-01-21 7:40,1220063400,0,0,126.4091,0,0,1,0,1,0,1,0
811,2020-01-21 8:10,1220049100,1,3,182.7186,0,1,1,0,1,0,1,0
812,2020-01-21 8:15,1230032602,0,3,231.9821,0,0,0,0,1,0,0,0
813,2020-01-21 8:30,1230018403,1,0,72.3286,0,0,0,0,0,0,0,0
813,2020-01-21 8:30,1230018403,1,0,72.3286,0,0,0,0,0,0,0,0
815,2020-01-21 8:35,1220063900,0,3,75.5651,0,0,0,0,1,0,1,0
816,2020-01-21 8:40,1160057000,0,3,174.6189,0,0,1,1,1,1,0,0
817,2020-01-21 8:55,1130054900,0,3,380.5695,0,0,1,1,1,0,1,0
818,2020-01-21 9:30,1110009601,3,1,128.4879,0,0,0,0,1,0,0,0
818,2020-01-21 9:30,1110009601,3,1,128.4879,0,0,0,0,1,0,0,0
818,2020-01-21 9:30,1110009601,3,1,128.4879,0,0,0,0,1,0,0,0
821,2020-01-21 9:40,1230082400,1,3,119.8099,0,0,0,0,0,0,0,0
822,2020-01-21 10:05,1190042000,1,2,39.1447,0,0,0,0,0,0,0,0
822,2020-01-21 10:05,1190042000,1,2,39.1447,0,0,0,0,0,0,0,0
826,2020-01-21 10:40,1060046100,1,3,84.7123,0,0,1,0,0,0,0,0
827,2020-01-21 10:45,1230000201,5,1,185.4297,0,0,1,0,0,0,0,0
829,2020-01-21 10:55,1130024600,3,1,195.7261,0,0,0,0,0,0,0,0
830,2020-01-21 11:20,1210009801,2,1,624.7101,0,1,1,0,0,1,1,0
835,2020-01-21 11:55,1100011301,0,0,339.1651,0,0,1,1,1,0,1,0
835,2020-01-21 11:55,1100011301,0,0,339.1651,0,0,1,1,1,0,1,0
837,2020-01-21 12:10,1000002502,3,8,1067.1367,1,0,1,0,0,0,0,0
838,2020-01-21 12:15,1210030001,4,1,183.6682,0,1,1,0,1,0,1,0
841,2020-01-21 13:55,1180058600,3,1,72.5474,0,0,1,0,0,0,0,0
842,2020-01-21 14:05,1180036603,3,1,92.0831,0,0,0,0,0,0,0,0
843,2020-01-21 14:10,1130008102,1,1,244.6932,0,0,1,1,1,0,1,0
844,2020-01-21 14:30,1010017701,0,3,487.7575,1,0,0,0,1,0,0,0
844,2020-01-21 14:30,1010017701,0,3,487.7575,1,0,0,0,1,0,0,0
848,2020-01-21 14:40,1060012700,0,3,538.7199,0,0,1,1,1,0,1,0
849,2020-01-21 15:35,1140006002,1,1,247.1158,0,0,0,0,0,0,0,0
851,2020-01-21 15:50,1020020904,2,1,427.638,0,0,1,0,1,0,1,0
852,2020-01-21 15:55,1230025002,4,1,615.8881,0,0,1,0,1,0,1,0
855,2020-01-21 16:30,1020013902,3,1,265.238,0,0,1,0,1,0,0,0
857,2020-01-21 17:25,1060019202,0,3,481.6075,0,0,0,1,0,0,0,0
858,2020-01-21 18:05,1190027300,1,1,228.6005,0,0,0,0,0,0,0,0
859,2020-01-21 18:10,1220061200,2,2,298.3427,0,0,0,0,1,0,0,0
860,2020-01-21 19:05,1060001302,3,1,264.652,0,0,1,1,1,0,1,0
861,2020-01-21 19:10,1180014006,1,1,196.2798,1,1,1,0,0,0,0,0
861,2020-01-21 19:10,1180014006,1,1,196.2798,1,1,1,0,0,0,0,0
864,2020-01-21 21:05,1150418100,3,1,188.4097,0,0,0,0,0,0,0,0
865,2020-01-23 0:50,1060005802,0,3,93.8321,0,0,0,0,1,0,0,0
867,2020-01-23 7:50,1100003901,3,1,57.036,0,0,1,0,0,0,0,0
867,2020-01-23 7:50,1100003901,3,1,57.036,0,0,1,0,0,0,0,0
870,2020-01-23 8:30,1220040300,0,3,102.8101,1,1,0,0,0,0,0,0
871,2020-01-23 8:45,1240015502,0,0,233.2085,1,0,1,1,0,0,0,0
873,2020-01-23 9:00,1180032200,1,3,479.5774,1,1,1,1,1,0,1,0
874,2020-01-23 9:20,1010007100,3,1,214.2645,0,0,1,1,1,0,1,0
875,2020-01-23 9:25,1090037300,0,3,213.1576,0,0,0,0,0,0,0,0
876,2020-01-23 9:30,1160007100,1,1,670.2168,1,0,1,1,1,1,1,0
877,2020-01-23 9:35,1220036704,1,1,342.9895,0,0,0,0,1,0,0,0
878,2020-01-23 9:40,1130013302,0,3,112.5614,0,0,0,0,1,0,0,0
879,2020-01-23 9:45,1160002808,2,1,51.418,0,0,1,0,0,0,1,0
880,2020-01-23 11:15,1240021801,1,1,205.3843,0,0,0,0,0,0,0,0
883,2020-01-23 11:25,1100070400,0,3,88.1753,0,0,1,0,0,0,0,0
885,2020-01-23 12:35,1230002504,4,1,118.4701,0,1,1,1,0,0,1,0
888,2020-01-23 14:25,1110009002,3,1,109.3198,0,0,0,0,0,0,0,0
889,2020-01-23 14:50,1160080100,0,3,60.7701,0,0,1,0,0,0,1,0
890,2020-01-23 14:55,1040036900,0,3,207.5394,1,0,0,0,1,0,1,0
893,2020-01-23 15:25,1160086300,0,0,61.749,0,0,0,0,0,0,0,0
893,2020-01-23 15:25,1160086300,0,0,61.749,0,0,0,0,0,0,0,0
895,2020-01-23 15:30,1210019704,3,1,59.9365,0,0,0,0,0,0,0,0
896,2020-01-23 16:00,1200030000,0,3,458.334,1,0,1,0,1,1,1,0
896,2020-01-23 16:00,1200030000,0,3,458.334,1,0,1,0,1,1,1,0
898,2020-01-23 16:10,1230017105,3,1,246.1841,0,0,1,0,1,0,1,0
899,2020-01-23 16:30,1190031300,0,3,257.4886,0,0,0,0,0,0,0,0
900,2020-01-23 16:45,1150425700,0,3,124.5875,0,0,1,0,0,0,0,0
900,2020-01-23 16:45,1150425700,0,3,124.5875,0,0,1,0,0,0,0,0
904,2020-01-23 17:25,1000031200,1,3,109.2235,0,0,1,0,0,0,1,0
905,2020-01-23 17:45,1240220800,0,3,134.0598,1,0,1,1,1,0,1,0
907,2020-01-23 18:30,1150011701,0,0,237.6791,0,0,0,0,0,0,0,0
909,2020-01-23 19:30,1150052300,1,3,203.1357,0,0,0,0,0,0,1,0
910,2020-01-23 19:35,1180077800,0,4,164.4066,1,0,1,0,0,0,1,0
912,2020-01-23 20:05,1190016300,0,3,431.0008,0,0,1,0,0,0,1,0
913,2020-01-24 10:30,1240042100,1,0,196.7667,0,0,0,0,0,0,0,0
914,2020-01-24 10:45,1220005200,3,1,87.3999,0,0,0,0,0,0,0,0
915,2020-01-24 11:30,1100004201,1,2,543.5116,0,0,0,0,0,0,0,0
916,2020-01-24 11:40,1090030900,0,3,168.1052,0,0,0,0,0,0,0,0
917,2020-01-24 12:00,1070013802,2,1,277.2258,1,1,1,0,1,0,1,0
918,2020-01-24 13:15,1080001600,0,1,572.0537,0,1,1,1,1,0,1,0
919,2020-01-24 13:20,1100035003,1,1,217.6917,0,0,0,0,1,0,0,0
919,2020-01-24 13:20,1100035003,1,1,217.6917,0,0,0,0,1,0,0,0
921,2020-01-24 13:25,1220033800,1,3,283.2662,1,1,1,0,1,0,1,0
922,2020-01-24 13:30,1100033401,0,3,241.474,0,0,0,0,0,0,0,0
